   -3   -4    0    2    1    1     -0.0000000115     -0.0000001176
   -3   -4    0    2    1    2      0.0000002405     -0.0000000404
   -3   -4    0    2    1    3      0.0011678469      0.0004619963
   -3   -4    0    1    2    1     -0.0000001450     -0.0000002390
   -3   -4    0    1    2    2     -0.0000000755      0.0000003056
   -3   -4    0    1    2    3     -0.0011678548      0.0004620002
   -3   -4    0    2    2    1      0.1095406140      0.0487973576
   -3   -4    0    2    2    2     -0.0574348667      0.0617739950
   -3   -4    0    2    2    3     -0.0000000034      0.0000000100
   -3   -3    0    1    1    1      0.0179191842      0.0138050765
   -3   -3    0    1    1    2     -0.0356697855      0.1316357825
   -3   -3    0    1    1    3     -0.0000000092     -0.0000000033
   -3   -3    0    2    1    1      0.0000002877     -0.0000002181
   -3   -3    0    2    1    2      0.0000001835     -0.0000002708
   -3   -3    0    2    1    3      0.0024965106      0.0030615936
   -3   -3    0    1    2    1     -0.0000000370     -0.0000003432
   -3   -3    0    1    2    2      0.0000001588     -0.0000002042
   -3   -3    0    1    2    3     -0.0024965397      0.0030615338
   -3   -3    0    2    2    1      0.0179213561     -0.0138052477
   -3   -3    0    2    2    2     -0.0356665887     -0.1316354492
   -3   -3    0    2    2    3      0.0000000112      0.0000000073
   -3   -2    0    1    1    1     -0.0863064291      0.0680172973
